customer_id,first_name,last_name,email,phone,gender,date_of_birth,city,state,country,customer_segment,signup_date,created_date,updated_date
4104,Madhavi,Verma,madhavi.verma3380@gmail.com,8568565578,Female,1959-12-11,Warangal,Telangana,India,Bronze,2024-01-01,2024-01-01,2024-01-01
4105,Rishi,Verma,rishi.verma7818@yahoo.com,7264353882,Male,2005-11-07,Chennai,Tamil Nadu,India,Platinum,2022-09-13,2022-09-13,2022-09-13
4106,Abhishek,Singh,abhishek.singh2380@hotmail.com,9845038308,Male,1964-04-13,Kanpur,Uttar Pradesh,India,Gold,2024-02-05,2024-02-05,2024-02-05
4107,Ayesha,Mishra,ayesha.mishra7659@hotmail.com,6092497029,Female,1981-06-20,Hyderabad,Telangana,India,Bronze,2026-02-23,2026-02-23,2026-02-23
4108,Chandra,Nair,chandra.nair9836@yahoo.com,6855470206,Male,1978-04-22,Varanasi,Uttar Pradesh,India,Gold,2023-06-17,2023-06-17,2023-06-17
4109,Padma,Pillai,padma.pillai7203@hotmail.com,7818270405,Female,1986-12-23,Udaipur,Rajasthan,India,Platinum,2026-03-28,2026-03-28,2026-03-28
4110,Shreyas,Jain,shreyas.jain1467@gmail.com,9410642952,Male,1973-05-14,Kanpur,Uttar Pradesh,India,Platinum,2025-03-24,2025-03-24,2025-03-24
4111,Arnav,Agarwal,arnav.agarwal5700@gmail.com,7766669777,Male,2005-04-18,Varanasi,Uttar Pradesh,India,Gold,2025-09-18,2025-09-18,2025-09-18
4112,Rakesh,Pillai,rakesh.pillai4740@gmail.com,7620010081,Male,1969-01-23,Vijayawada,Andhra Pradesh,India,Bronze,2026-05-30,2026-05-30,2026-05-30
4113,Manoj,Nair,manoj.nair188@gmail.com,9664659839,Male,2006-05-16,Thiruvananthapuram,Kerala,India,Platinum,2026-01-22,2026-01-22,2026-01-22
4114,Bhargavi,Joshi,bhargavi.joshi173@outlook.com,6406744895,Female,1983-05-25,Agra,Uttar Pradesh,India,Bronze,2024-10-12,2024-10-12,2024-10-12
4115,Ritu,Mehta,ritu.mehta866@hotmail.com,8846140094,Female,2003-02-12,Coimbatore,Tamil Nadu,India,Platinum,2024-03-26,2024-03-26,2024-03-26
4116,Murali,Sharma,murali.sharma869@gmail.com,9185123535,Male,1962-07-12,Mangalore,Karnataka,India,Gold,2025-07-13,2025-07-13,2025-07-13
4117,Sana,Sharma,sana.sharma4057@hotmail.com,9856044986,Female,1962-02-03,Hyderabad,Telangana,India,Silver,2023-01-08,2023-01-08,2023-01-08
4118,Divya,Kapoor,divya.kapoor944@gmail.com,8554940816,Female,2005-11-17,Mumbai,Maharashtra,India,Platinum,2024-06-20,2024-06-20,2024-06-20
4119,Ashwin,Sharma,ashwin.sharma3055@gmail.com,7914088304,Male,1967-08-29,Indore,Madhya Pradesh,India,Bronze,2023-03-22,2023-03-22,2023-03-22
4120,Nikhil,Kumar,nikhil.kumar601@gmail.com,8894367080,Male,1993-04-20,Vadodara,Gujarat,India,Platinum,2023-08-18,2023-08-18,2023-08-18
4121,Chandra,Iyer,chandra.iyer5442@hotmail.com,6473065293,Male,1971-01-08,Bhubaneswar,Odisha,India,Gold,2025-04-18,2025-04-18,2025-04-18
4122,Srinivas,Pandey,srinivas.pandey2419@yahoo.com,7348582620,Male,1993-08-05,Chennai,Tamil Nadu,India,Bronze,2022-12-20,2022-12-20,2022-12-20
4123,Madhav,Chatterjee,madhav.chatterjee8985@yahoo.com,8683187160,Male,1983-09-13,Jaipur,Rajasthan,India,Platinum,2023-08-11,2023-08-11,2023-08-11
4124,Anupama,Singh,anupama.singh5401@outlook.com,6042271478,Female,2000-12-13,Thiruvananthapuram,Kerala,India,Gold,2026-02-13,2026-02-13,2026-02-13
4125,Kiran,Iyer,kiran.iyer5167@gmail.com,8236666414,Male,1956-10-13,Ahmedabad,Gujarat,India,Platinum,2025-10-14,2025-10-14,2025-10-14
4126,Srinivas,Bhat,srinivas.bhat5015@gmail.com,6170689314,Male,1987-03-20,Udaipur,Rajasthan,India,Bronze,2023-04-27,2023-04-27,2023-04-27
4127,Archana,Jain,archana.jain3405@hotmail.com,6324149268,Female,1967-07-14,Vijayawada,Andhra Pradesh,India,Gold,2025-03-03,2025-03-03,2025-03-03
4128,Yogesh,Joshi,yogesh.joshi5592@outlook.com,8414295092,Male,1977-07-09,Hubli,Karnataka,India,Platinum,2023-09-23,2023-09-23,2023-09-23
4129,Bhavya,Sharma,bhavya.sharma5983@hotmail.com,8481286029,Female,1962-05-20,Agra,Uttar Pradesh,India,Silver,2025-02-17,2025-02-17,2025-02-17
4130,Rehan,Sharma,rehan.sharma7319@outlook.com,7617866564,Male,1979-12-10,Mangalore,Karnataka,India,Silver,2024-11-11,2024-11-11,2024-11-11
4131,Dhruv,Kumar,dhruv.kumar3070@outlook.com,9363637803,Male,1973-01-19,Thiruvananthapuram,Kerala,India,Bronze,2026-06-08,2026-06-08,2026-06-08
4132,Priya,Mishra,priya.mishra6632@outlook.com,7668459310,Female,2000-10-31,Bhopal,Madhya Pradesh,India,Gold,2024-05-07,2024-05-07,2024-05-07
4133,Chandra,Reddy,chandra.reddy8377@yahoo.com,9082471867,Male,1978-12-15,Mumbai,Maharashtra,India,Bronze,2026-04-01,2026-04-01,2026-04-01
4134,Yamini,Das,yamini.das7804@gmail.com,9259973002,Female,1991-06-15,Chennai,Tamil Nadu,India,Platinum,2023-09-02,2023-09-02,2023-09-02
4135,Raghav,Chatterjee,raghav.chatterjee6043@hotmail.com,6446989265,Male,1968-06-25,Karimnagar,Telangana,India,Silver,2025-01-18,2025-01-18,2025-01-18
4136,Shreyas,Nair,shreyas.nair518@hotmail.com,7571324595,Male,2007-09-02,Vadodara,Gujarat,India,Gold,2023-07-06,2023-07-06,2023-07-06
4137,Komal,Gupta,komal.gupta6311@hotmail.com,6586696052,Female,1975-01-02,Hubli,Karnataka,India,Gold,2023-03-07,2023-03-07,2023-03-07
4138,Sowmya,Rao,sowmya.rao365@yahoo.com,6111195452,Female,1982-05-29,Mangalore,Karnataka,India,Gold,2025-05-11,2025-05-11,2025-05-11
4139,Sandeep,Mehta,sandeep.mehta9537@gmail.com,8830206067,Male,1960-03-20,Varanasi,Uttar Pradesh,India,Bronze,2024-12-01,2024-12-01,2024-12-01
4140,Pavan,Verma,pavan.verma307@gmail.com,6437485797,Male,1986-05-25,Karimnagar,Telangana,India,Gold,2026-03-15,2026-03-15,2026-03-15
4141,Priya,Reddy,priya.reddy6974@yahoo.com,9902764756,Female,1986-12-16,Ahmedabad,Gujarat,India,Bronze,2025-08-02,2025-08-02,2025-08-02
4142,Rehan,Joshi,rehan.joshi6313@gmail.com,8609207515,Male,2002-08-15,Bhopal,Madhya Pradesh,India,Gold,2025-12-01,2025-12-01,2025-12-01
4143,Uma,Reddy,uma.reddy5562@gmail.com,7069180406,Female,1983-06-03,Lucknow,Uttar Pradesh,India,Platinum,2024-06-24,2024-06-24,2024-06-24
4144,Harini,Bhat,harini.bhat1446@hotmail.com,7847724720,Female,1976-08-23,Hyderabad,Telangana,India,Bronze,2025-01-23,2025-01-23,2025-01-23
4145,Neha,Verma,neha.verma4095@outlook.com,9639949858,Female,1990-03-05,Jaipur,Rajasthan,India,Bronze,2022-08-20,2022-08-20,2022-08-20
4146,Deepika,Patel,deepika.patel1168@outlook.com,8936344082,Female,1973-12-03,Hubli,Karnataka,India,Platinum,2024-06-08,2024-06-08,2024-06-08
4147,Vikram,Joshi,vikram.joshi4504@gmail.com,7597089216,Male,1979-04-01,Vadodara,Gujarat,India,Platinum,2024-03-07,2024-03-07,2024-03-07
4148,Amit,Choudhary,amit.choudhary4139@hotmail.com,6856517509,Male,2000-01-22,Nagpur,Maharashtra,India,Gold,2025-12-17,2025-12-17,2025-12-17
4149,Shruti,Mishra,shruti.mishra8840@outlook.com,8440327290,Female,1958-04-20,Udaipur,Rajasthan,India,Platinum,2025-08-19,2025-08-19,2025-08-19
4150,Rakesh,Rao,rakesh.rao5465@yahoo.com,6488980419,Male,2002-11-17,Agra,Uttar Pradesh,India,Platinum,2022-09-06,2022-09-06,2022-09-06
4151,Jyothi,Patel,jyothi.patel8950@outlook.com,8082399557,Female,1960-09-01,Indore,Madhya Pradesh,India,Gold,2023-09-10,2023-09-10,2023-09-10
4152,Sangeetha,Kulkarni,sangeetha.kulkarni8096@yahoo.com,8372958935,Female,1997-03-16,Udaipur,Rajasthan,India,Bronze,2023-09-16,2023-09-16,2023-09-16
4153,Farah,Mehta,farah.mehta2693@yahoo.com,6655084340,Female,1989-07-22,Cuttack,Odisha,India,Bronze,2024-09-10,2024-09-10,2024-09-10
4154,Naveen,Agarwal,naveen.agarwal3622@yahoo.com,9760993826,Male,2003-01-06,Varanasi,Uttar Pradesh,India,Bronze,2023-12-10,2023-12-10,2023-12-10
4155,Pooja,Mishra,pooja.mishra9927@hotmail.com,8877791587,Female,1966-01-29,Warangal,Telangana,India,Silver,2023-05-15,2023-05-15,2023-05-15
4156,Karthik,Patel,karthik.patel9990@outlook.com,6587823101,Male,1998-05-09,Varanasi,Uttar Pradesh,India,Silver,2023-03-04,2023-03-04,2023-03-04
4157,Pooja,Iyer,pooja.iyer7167@yahoo.com,6605612231,Female,1972-05-13,Agra,Uttar Pradesh,India,Bronze,2023-03-04,2023-03-04,2023-03-04
4158,Rehan,Patel,rehan.patel264@gmail.com,6579342665,Male,1959-12-06,Vadodara,Gujarat,India,Platinum,2024-09-12,2024-09-12,2024-09-12
4159,Balaji,Yadav,balaji.yadav1864@gmail.com,7693634805,Male,1960-12-20,Coimbatore,Tamil Nadu,India,Silver,2022-07-24,2022-07-24,2022-07-24
4160,Pranav,Shetty,pranav.shetty1650@gmail.com,6435760607,Male,1975-03-07,Ahmedabad,Gujarat,India,Platinum,2024-04-29,2024-04-29,2024-04-29
4161,Rekha,Sharma,rekha.sharma9007@yahoo.com,6866716413,Female,1992-03-20,Cuttack,Odisha,India,Silver,2025-09-18,2025-09-18,2025-09-18
4162,Mounika,Nair,mounika.nair2530@hotmail.com,7223432899,Female,1980-12-05,New Delhi,Delhi,India,Bronze,2024-12-03,2024-12-03,2024-12-03
4163,Abhishek,Singh,abhishek.singh716@hotmail.com,9629138731,Male,1970-11-11,Nashik,Maharashtra,India,Gold,2022-06-29,2022-06-29,2022-06-29
4164,Vamsi,Joshi,vamsi.joshi2245@yahoo.com,9346815478,Male,1962-08-21,Ranchi,Jharkhand,India,Silver,2026-01-25,2026-01-25,2026-01-25
4165,Padma,Pandey,padma.pandey1436@yahoo.com,6324692511,Female,2007-06-06,Mangalore,Karnataka,India,Platinum,2024-11-29,2024-11-29,2024-11-29
4166,Abhishek,Mehta,abhishek.mehta816@yahoo.com,8094418821,Male,2005-08-21,Pune,Maharashtra,India,Silver,2025-08-21,2025-08-21,2025-08-21
4167,Aditya,Joshi,aditya.joshi9999@outlook.com,6003497114,Male,1998-05-08,Lucknow,Uttar Pradesh,India,Platinum,2023-11-05,2023-11-05,2023-11-05
4168,Sai,Kumar,sai.kumar1857@yahoo.com,6607153022,Male,1994-07-22,Nagpur,Maharashtra,India,Platinum,2024-07-23,2024-07-23,2024-07-23
4169,Bhanu,Choudhary,bhanu.choudhary8556@outlook.com,8154858637,Male,2004-10-17,Hubli,Karnataka,India,Gold,2024-12-30,2024-12-30,2024-12-30
4170,Murali,Patel,murali.patel8032@gmail.com,7224702937,Male,1992-07-19,Coimbatore,Tamil Nadu,India,Silver,2023-10-28,2023-10-28,2023-10-28
4171,Geetha,Patel,geetha.patel6552@gmail.com,9462755044,Female,1992-01-30,Karimnagar,Telangana,India,Silver,2025-06-01,2025-06-01,2025-06-01
4172,Kiran,Rao,kiran.rao5159@yahoo.com,9325491549,Male,1996-07-16,Agra,Uttar Pradesh,India,Platinum,2025-10-22,2025-10-22,2025-10-22
4173,Deepak,Kumar,deepak.kumar780@yahoo.com,9047949785,Male,1966-09-04,Mumbai,Maharashtra,India,Bronze,2025-07-04,2025-07-04,2025-07-04
4174,Lakshmi,Rao,lakshmi.rao5328@gmail.com,9788692062,Female,2000-07-11,Hubli,Karnataka,India,Bronze,2026-04-13,2026-04-13,2026-04-13
4175,Yash,Kapoor,yash.kapoor2689@gmail.com,8486558568,Male,1967-09-20,Coimbatore,Tamil Nadu,India,Platinum,2023-06-09,2023-06-09,2023-06-09
4176,Ayaan,Joshi,ayaan.joshi4982@yahoo.com,8255467898,Male,1966-10-16,Warangal,Telangana,India,Platinum,2024-01-02,2024-01-02,2024-01-02
4177,Amrutha,Das,amrutha.das5298@gmail.com,8303431825,Female,1979-08-08,Varanasi,Uttar Pradesh,India,Gold,2024-07-23,2024-07-23,2024-07-23
4178,Kiran,Das,kiran.das6974@gmail.com,9218495938,Male,1994-10-23,Aurangabad,Maharashtra,India,Bronze,2024-04-27,2024-04-27,2024-04-27
4179,Kiran,Bhat,kiran.bhat9838@hotmail.com,6457995053,Male,1985-08-08,Bangalore,Karnataka,India,Bronze,2023-04-14,2023-04-14,2023-04-14
4180,Keerthana,Yadav,keerthana.yadav6579@hotmail.com,7934683377,Female,1987-03-13,Chennai,Tamil Nadu,India,Silver,2023-03-02,2023-03-02,2023-03-02
4181,Rashmi,Kumar,rashmi.kumar4894@outlook.com,6218501524,Female,1991-06-10,Howrah,West Bengal,India,Silver,2022-09-17,2022-09-17,2022-09-17
4182,Imran,Jain,imran.jain4881@outlook.com,9373877435,Male,1970-03-23,Vadodara,Gujarat,India,Gold,2025-08-14,2025-08-14,2025-08-14
4183,Khushi,Yadav,khushi.yadav8313@outlook.com,8486961030,Female,1980-08-23,Surat,Gujarat,India,Bronze,2026-06-13,2026-06-13,2026-06-13
4184,Priya,Das,priya.das1871@hotmail.com,9297710956,Female,1995-07-11,Karimnagar,Telangana,India,Gold,2025-03-10,2025-03-10,2025-03-10
4185,Varun,Joshi,varun.joshi1892@gmail.com,9433352818,Male,1974-11-18,Kolkata,West Bengal,India,Silver,2024-04-18,2024-04-18,2024-04-18
4186,Harika,Kulkarni,harika.kulkarni9887@outlook.com,7228896583,Female,1974-09-17,Bhopal,Madhya Pradesh,India,Bronze,2024-06-29,2024-06-29,2024-06-29
4187,Archana,Rao,archana.rao9813@hotmail.com,6880069856,Female,1986-05-11,Howrah,West Bengal,India,Gold,2024-07-23,2024-07-23,2024-07-23
4188,Ashwin,Rao,ashwin.rao2755@yahoo.com,8725837357,Male,1960-02-15,Salem,Tamil Nadu,India,Bronze,2023-07-02,2023-07-02,2023-07-02
4189,Vaishnavi,Mishra,vaishnavi.mishra9508@yahoo.com,8316025070,Female,1974-09-17,Madurai,Tamil Nadu,India,Gold,2024-03-19,2024-03-19,2024-03-19
4190,Indu,Pandey,indu.pandey2389@gmail.com,9237363983,Female,1983-08-28,Nagpur,Maharashtra,India,Gold,2025-10-03,2025-10-03,2025-10-03
4191,Indu,Singh,indu.singh2192@hotmail.com,8231030326,Female,1964-04-19,Bhubaneswar,Odisha,India,Bronze,2025-01-03,2025-01-03,2025-01-03
4192,Chandra,Nair,chandra.nair3037@outlook.com,8220674821,Male,1999-11-21,Mysore,Karnataka,India,Platinum,2022-10-31,2022-10-31,2022-10-31
4193,Sana,Patel,sana.patel7741@yahoo.com,8174767393,Female,1978-12-04,Thiruvananthapuram,Kerala,India,Platinum,2023-12-06,2023-12-06,2023-12-06
4194,Akash,Patel,akash.patel7660@hotmail.com,7016766074,Male,1986-05-15,Bhubaneswar,Odisha,India,Silver,2022-08-03,2022-08-03,2022-08-03
4195,Sai,Iyer,sai.iyer4879@hotmail.com,8101154770,Male,2000-11-25,Udaipur,Rajasthan,India,Gold,2025-12-08,2025-12-08,2025-12-08
4196,Sandeep,Mehta,sandeep.mehta4452@yahoo.com,7096802083,Male,1964-01-22,Cuttack,Odisha,India,Silver,2022-06-21,2022-06-21,2022-06-21
4197,Chandra,Kulkarni,chandra.kulkarni5783@hotmail.com,7574787863,Male,2003-09-03,Mysore,Karnataka,India,Bronze,2025-06-06,2025-06-06,2025-06-06
4198,Gokul,Reddy,gokul.reddy2113@outlook.com,8758174167,Male,1996-07-15,Madurai,Tamil Nadu,India,Bronze,2023-01-15,2023-01-15,2023-01-15
4199,Pragya,Nair,pragya.nair1409@outlook.com,8171843351,Female,1994-08-06,Visakhapatnam,Andhra Pradesh,India,Bronze,2025-06-06,2025-06-06,2025-06-06
4200,Sushmita,Kulkarni,sushmita.kulkarni1867@hotmail.com,6325269051,Female,1958-03-14,Indore,Madhya Pradesh,India,Gold,2022-09-19,2022-09-19,2022-09-19
4201,Bhavya,Kulkarni,bhavya.kulkarni6062@outlook.com,9940659212,Female,1993-12-30,Patna,Bihar,India,Gold,2023-12-07,2023-12-07,2023-12-07
4202,Nandini,Jain,nandini.jain6021@hotmail.com,7920620790,Female,1980-08-25,Udaipur,Rajasthan,India,Platinum,2026-03-17,2026-03-17,2026-03-17
4203,Kiran,Iyer,kiran.iyer2583@hotmail.com,9220033707,Male,2005-07-09,Chennai,Tamil Nadu,India,Silver,2023-08-21,2023-08-21,2023-08-21
4204,Vamsi,Kulkarni,vamsi.kulkarni3927@hotmail.com,6637371153,Male,1999-09-11,Agra,Uttar Pradesh,India,Platinum,2024-04-18,2024-04-18,2024-04-18
4205,Vivek,Pandey,vivek.pandey8907@outlook.com,7793701873,Male,2000-10-27,Nashik,Maharashtra,India,Gold,2023-12-19,2023-12-19,2023-12-19
4206,Anupama,Sharma,anupama.sharma1952@outlook.com,8547830027,Female,1985-08-21,Jaipur,Rajasthan,India,Platinum,2024-04-24,2024-04-24,2024-04-24
4207,Uma,Mehta,uma.mehta5230@gmail.com,9559034641,Female,1965-05-13,Kanpur,Uttar Pradesh,India,Platinum,2025-03-27,2025-03-27,2025-03-27
4208,Tanya,Bhat,tanya.bhat6644@gmail.com,6436639564,Female,1979-01-06,Thiruvananthapuram,Kerala,India,Silver,2024-02-05,2024-02-05,2024-02-05
4209,Pavan,Nair,pavan.nair6522@gmail.com,7594928350,Male,1962-01-08,Bangalore,Karnataka,India,Platinum,2025-09-21,2025-09-21,2025-09-21
4210,Nazia,Kulkarni,nazia.kulkarni7035@hotmail.com,7438638340,Female,1991-10-13,Ahmedabad,Gujarat,India,Platinum,2025-07-03,2025-07-03,2025-07-03
4211,Ayaan,Iyer,ayaan.iyer9893@outlook.com,7702543822,Male,1996-08-01,Visakhapatnam,Andhra Pradesh,India,Gold,2022-10-21,2022-10-21,2022-10-21
4212,Madhavi,Agarwal,madhavi.agarwal9238@gmail.com,9446990953,Female,1969-11-15,Surat,Gujarat,India,Gold,2023-10-05,2023-10-05,2023-10-05
4213,Suresh,Kumar,suresh.kumar2927@gmail.com,9650732428,Male,1990-11-02,Lucknow,Uttar Pradesh,India,Platinum,2024-02-01,2024-02-01,2024-02-01
4214,Naveen,Kapoor,naveen.kapoor6337@outlook.com,6199469883,Male,1978-06-21,Kanpur,Uttar Pradesh,India,Gold,2023-12-13,2023-12-13,2023-12-13
4215,Suresh,Das,suresh.das6863@yahoo.com,8871338575,Male,1984-11-29,Madurai,Tamil Nadu,India,Bronze,2024-02-28,2024-02-28,2024-02-28
4216,Vikram,Patel,vikram.patel9276@gmail.com,6059544320,Male,1957-10-24,Salem,Tamil Nadu,India,Gold,2025-04-02,2025-04-02,2025-04-02
4217,Abhishek,Gupta,abhishek.gupta2910@gmail.com,8200831148,Male,1988-06-07,Delhi,Delhi,India,Gold,2022-12-13,2022-12-13,2022-12-13
4218,Madhavi,Rao,madhavi.rao2762@outlook.com,7256832187,Female,1972-08-29,Kolkata,West Bengal,India,Platinum,2024-09-19,2024-09-19,2024-09-19
4219,Dinesh,Nair,dinesh.nair2048@gmail.com,6845189449,Male,1999-03-08,Delhi,Delhi,India,Bronze,2025-02-27,2025-02-27,2025-02-27
4220,Gokul,Iyer,gokul.iyer1793@yahoo.com,8082024943,Male,1960-11-08,Salem,Tamil Nadu,India,Silver,2024-06-30,2024-06-30,2024-06-30
4221,Nazia,Choudhary,nazia.choudhary4204@gmail.com,7067584473,Female,1995-10-03,Kochi,Kerala,India,Bronze,2024-09-12,2024-09-12,2024-09-12
4222,Ayaan,Singh,ayaan.singh8467@gmail.com,8572591661,Male,1998-08-14,Varanasi,Uttar Pradesh,India,Platinum,2023-02-07,2023-02-07,2023-02-07
4223,Naveen,Kumar,naveen.kumar5543@gmail.com,8036505276,Male,1992-09-01,Ahmedabad,Gujarat,India,Gold,2025-11-25,2025-11-25,2025-11-25
4224,Bhanu,Patel,bhanu.patel8408@gmail.com,7075489494,Male,1973-06-03,Varanasi,Uttar Pradesh,India,Gold,2022-08-24,2022-08-24,2022-08-24
4225,Tanya,Reddy,tanya.reddy364@yahoo.com,8618120047,Female,1996-11-04,Vadodara,Gujarat,India,Gold,2025-08-08,2025-08-08,2025-08-08
4226,Ramesh,Iyer,ramesh.iyer9084@outlook.com,8599083598,Male,1979-08-06,Udaipur,Rajasthan,India,Silver,2025-04-02,2025-04-02,2025-04-02
4227,Kiran,Chatterjee,kiran.chatterjee9287@gmail.com,6606288936,Male,1959-06-12,Indore,Madhya Pradesh,India,Gold,2024-11-17,2024-11-17,2024-11-17
4228,Murali,Reddy,murali.reddy9723@gmail.com,6032657528,Male,1991-12-27,Nagpur,Maharashtra,India,Platinum,2026-05-07,2026-05-07,2026-05-07
4229,Rashmi,Sharma,rashmi.sharma7627@yahoo.com,8376499842,Female,2006-05-25,New Delhi,Delhi,India,Silver,2025-02-09,2025-02-09,2025-02-09
4230,Vijay,Agarwal,vijay.agarwal6977@hotmail.com,9983258272,Male,1995-08-30,Bhubaneswar,Odisha,India,Silver,2025-05-27,2025-05-27,2025-05-27
4231,Tarun,Mehta,tarun.mehta8552@gmail.com,6208847579,Male,2005-04-06,Indore,Madhya Pradesh,India,Platinum,2026-04-18,2026-04-18,2026-04-18
4232,Pooja,Sharma,pooja.sharma5191@gmail.com,9886544558,Female,1984-04-13,Patna,Bihar,India,Silver,2025-07-10,2025-07-10,2025-07-10
4233,Naveen,Pillai,naveen.pillai5649@yahoo.com,6294208259,Male,1996-03-09,New Delhi,Delhi,India,Bronze,2025-01-01,2025-01-01,2025-01-01
4234,Yash,Mishra,yash.mishra3832@gmail.com,6583571163,Male,1965-11-20,Mumbai,Maharashtra,India,Gold,2023-07-24,2023-07-24,2023-07-24
4235,Vinay,Bhat,vinay.bhat5855@yahoo.com,8217723188,Male,1996-08-09,Mumbai,Maharashtra,India,Silver,2025-08-17,2025-08-17,2025-08-17
4236,Madhuri,Joshi,madhuri.joshi7251@yahoo.com,7754367491,Female,1957-07-07,Visakhapatnam,Andhra Pradesh,India,Platinum,2024-08-07,2024-08-07,2024-08-07
4237,Vamsi,Rao,vamsi.rao2852@hotmail.com,9577785069,Male,1983-12-08,Varanasi,Uttar Pradesh,India,Gold,2024-03-20,2024-03-20,2024-03-20
4238,Ishita,Chatterjee,ishita.chatterjee7086@yahoo.com,8686934499,Female,1972-06-02,Thiruvananthapuram,Kerala,India,Bronze,2026-04-11,2026-04-11,2026-04-11
4239,Vijay,Pillai,vijay.pillai3638@gmail.com,9469187368,Male,1964-08-28,Pune,Maharashtra,India,Silver,2026-03-05,2026-03-05,2026-03-05
4240,Sandeep,Reddy,sandeep.reddy1428@gmail.com,6452126028,Male,1978-03-24,Coimbatore,Tamil Nadu,India,Gold,2024-10-17,2024-10-17,2024-10-17
4241,Padma,Kumar,padma.kumar1971@hotmail.com,9615622334,Female,1992-11-29,Mangalore,Karnataka,India,Platinum,2023-03-24,2023-03-24,2023-03-24
4242,Rajesh,Choudhary,rajesh.choudhary7613@outlook.com,9116217479,Male,1987-10-08,Aurangabad,Maharashtra,India,Gold,2022-06-30,2022-06-30,2022-06-30
4243,Karthik,Shetty,karthik.shetty8443@hotmail.com,7728183285,Male,1989-11-16,Nashik,Maharashtra,India,Bronze,2022-11-20,2022-11-20,2022-11-20
4244,Vijay,Verma,vijay.verma257@hotmail.com,7963227062,Male,1998-09-26,Varanasi,Uttar Pradesh,India,Platinum,2025-05-06,2025-05-06,2025-05-06
4245,Aditya,Joshi,aditya.joshi8493@yahoo.com,6418077297,Male,1958-02-16,New Delhi,Delhi,India,Bronze,2024-01-06,2024-01-06,2024-01-06
4246,Kunal,Mehta,kunal.mehta497@outlook.com,9831967179,Male,1974-11-10,Thiruvananthapuram,Kerala,India,Bronze,2023-07-28,2023-07-28,2023-07-28
4247,Geetha,Sharma,geetha.sharma6576@gmail.com,6707970453,Female,2005-10-23,Udaipur,Rajasthan,India,Silver,2023-05-14,2023-05-14,2023-05-14
4248,Jyothi,Verma,jyothi.verma9313@hotmail.com,8979392655,Female,1983-06-20,Hyderabad,Telangana,India,Bronze,2022-09-22,2022-09-22,2022-09-22
4249,Ananya,Reddy,ananya.reddy8171@hotmail.com,6081755712,Female,1957-06-06,Jaipur,Rajasthan,India,Bronze,2023-08-27,2023-08-27,2023-08-27
4250,Rehan,Das,rehan.das4349@gmail.com,7178296710,Male,2006-08-10,Mangalore,Karnataka,India,Platinum,2023-11-11,2023-11-11,2023-11-11
4251,Rohit,Rao,rohit.rao1390@yahoo.com,9370528117,Male,1992-06-05,Pune,Maharashtra,India,Platinum,2023-12-09,2023-12-09,2023-12-09
4252,Pooja,Verma,pooja.verma329@gmail.com,9953328673,Female,1999-04-04,Pune,Maharashtra,India,Silver,2024-09-15,2024-09-15,2024-09-15
4253,Pragya,Jain,pragya.jain1391@outlook.com,6734881202,Female,1960-09-21,Udaipur,Rajasthan,India,Silver,2024-04-08,2024-04-08,2024-04-08
4254,Rani,Mishra,rani.mishra5903@hotmail.com,7708034667,Female,1965-12-26,Varanasi,Uttar Pradesh,India,Gold,2025-05-13,2025-05-13,2025-05-13
4255,Sowmya,Reddy,sowmya.reddy7467@yahoo.com,8548547371,Female,1963-08-10,Hubli,Karnataka,India,Silver,2025-05-20,2025-05-20,2025-05-20
4256,Shreya,Gupta,shreya.gupta4284@gmail.com,7236504745,Female,1973-04-21,Delhi,Delhi,India,Platinum,2024-03-17,2024-03-17,2024-03-17
4257,Harini,Jain,harini.jain2605@yahoo.com,8741267991,Female,1959-08-12,Bangalore,Karnataka,India,Platinum,2022-07-10,2022-07-10,2022-07-10
4258,Ravindra,Shetty,ravindra.shetty9119@hotmail.com,6897176546,Male,1972-10-30,Salem,Tamil Nadu,India,Gold,2023-04-07,2023-04-07,2023-04-07
4259,Murali,Chatterjee,murali.chatterjee3781@gmail.com,8250244500,Male,1976-07-31,Nashik,Maharashtra,India,Bronze,2026-03-21,2026-03-21,2026-03-21
4260,Ananya,Singh,ananya.singh1707@yahoo.com,9551273124,Female,1978-01-24,Kanpur,Uttar Pradesh,India,Platinum,2026-04-26,2026-04-26,2026-04-26
4261,Abhishek,Kumar,abhishek.kumar613@yahoo.com,7627623216,Male,1967-09-26,Nagpur,Maharashtra,India,Platinum,2024-01-03,2024-01-03,2024-01-03
4262,Siddharth,Singh,siddharth.singh8700@gmail.com,9522233903,Male,1961-10-19,Cuttack,Odisha,India,Platinum,2025-05-18,2025-05-18,2025-05-18
4263,Sowmya,Agarwal,sowmya.agarwal2372@hotmail.com,7235147919,Female,1977-05-27,Ahmedabad,Gujarat,India,Gold,2025-04-28,2025-04-28,2025-04-28
